time,open,high,low,close,Volume,Volume MA,CCI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1778623200,80587.45,80791.94,80587.45,80656.43,151.10909,572.858018571423,33.48296452404883,,,,,,,,,46.01868222571814,,,,,,,,
1778626800,80656.44,80714,80439.91,80504.47,247.40723,554.3359742857087,-105.01308033179323,-105.01308033179323,,-105.01308033179323,,,,,,43.059700263613834,43.059700263613834,,43.059700263613834,,,,,
1778630400,80504.47,80768.95,80412.15,80718,230.81443,535.9860214285659,45.4331773154654,,,,,,,,,48.10882333599727,,,,,,,,
1778634000,80718,81195.69,80683.12,81006,633.76198,545.5389399999945,164.0496091086365,,,,,164.0496091086365,,164.0496091086365,,54.02977007884849,,,,,,,,
1778637600,81005.99,81281.66,80934.69,81050,333.93602,527.5429785714231,125.7554756279698,,,,,,,,,54.87688356300674,,,,,,,,
1778641200,81050,81299.99,80976.27,81249.99,377.40594,497.64718499999447,119.27562057863027,,,,,,,,,58.61022942415848,,,,,58.61022942415848,,58.61022942415848,
1778644800,81249.99,81281.07,81124.87,81231.96,253.70329,453.9409242857088,84.44001694474622,,,,,,,,,58.143172309910035,,,,,,,,
1778648400,81231.96,81247.22,80999.99,81019.99,266.87053,404.55167285713736,16.76576337105596,,,,,,,,,52.81456591771956,,,,,,,,
1778652000,81020,81160.36,80972.94,80980.05,499.1653,334.9595871428516,-31.23342175068,,,,,,,,,51.85032676947461,,,,,,,,
1778655600,80980.06,81049.01,80889.12,81026.92,476.02435,334.2011428571373,-39.14868773482538,,,,,,,,,52.936225623918816,,,,,,,,
1778659200,81026.92,81200,80943.63,81196.57,372.92514,334.59878857142303,58.30608354809553,,,,,,,,,56.739286704517745,,,,,,,,
1778662800,81196.57,81324.64,81137.77,81291.38,435.50222,340.9759771428516,86.84231189279913,,,,,86.84231189279913,86.84231189279913,86.84231189279913,,58.74561338041638,,,,,58.74561338041638,,58.74561338041638,
1778666400,81291.37,81298.5,80809.01,80809.01,364.76288,346.1376349999945,-130.9878509449763,,,,,,,,,46.842537297320085,,,,,,,,
1778670000,80809.01,80843.87,80494.98,80501.22,668.09274,379.39150999999447,-172.79088062604131,-172.79088062604131,,-172.79088062604131,,,,,,41.11760360092086,,,,,,,,
1778673600,80501.22,80592.65,79852,80202.78,1194.36751,453.90996857142306,-144.04457587532656,,,,,,,,,36.46407430941549,,,,,,,,
1778677200,80202.78,80345.45,79576.47,79656.01,1205.27854,522.3293478571373,-143.4976932949502,,,,,,,,,29.80797917568252,,,,,,,,
1778680800,79656.01,79898,79481.56,79756.01,942.38578,573.1558728571373,-92.37321941287004,,,,,,,,,32.244005934590064,,,,,,,,
1778684400,79756.02,79856.08,78807.22,78827.21,1731.43058,651.5607728571373,-139.68901469200785,,,,,,,,,23.9352050549509,23.9352050549509,,23.9352050549509,,,,,
1778688000,78827.21,79222.22,78754.65,79108.39,1522.11383,736.4306164285659,-84.97594672445969,,,,,,,,,29.83023836328752,,,,,,,,
1778691600,79108.39,79556.36,79100,79514.97,611.40519,753.1448485714229,-21.280550134747386,,,,,,,,,37.386652562805466,,,,,,,,
1778695200,79514.97,79800,79514.97,79598.15,747.58594,788.4221807142802,15.58806978052489,,,,,,,,,38.8377833586683,,,,,,,,
1778698800,79598.15,79646.29,79400,79642.41,463.49581,802.466843571423,48.85030018075839,,,,,,,,,39.639406624693194,,,,,,,,
1778702400,79642.41,79760,79622.7,79698.95,225.22286,782.8995264285659,60.43776885985855,,,,,60.43776885985855,,60.43776885985855,,40.708483010421226,,,,,,,,
1778706000,79698.95,79705.73,79340.39,79398.54,418.00056,778.7549699999945,0.04490127248989031,,,,,,,,,36.962546716039746,,,,,,,,
1778709600,79398.54,79470,79228,79428.46,338.28664,776.280791428566,-25.16694828837266,,,,,,,,,37.57863172287417,,,,,,,,
1778713200,79428.46,79499.01,79233.83,79313.61,497.51837,780.7105164285659,-116.61002023088051,,,,,,,,,36.11936014957554,,,,,,,,
1778716800,79313.61,79681.73,79308,79580,443.66772,786.3465764285659,31.142366662316594,,,,,,,,,41.76781720098391,,,,,,,,
1778720400,79580,79681.73,79409.42,79604.6,369.48629,765.0175442857088,43.76818418981453,,,,,,,,,42.27541909570048,,,,,,,,
1778724000,79604.61,79676.11,79222.22,79370.24,684.03959,728.5655499999946,-62.39945807584088,,,,,,,,,38.80500738004136,,,,,,,,
1778727600,79370.24,79460,78922,79044.85,712.36112,693.3571628571374,-181.45779914531877,-181.45779914531877,,-181.45779914531877,,,,,,34.56266516073164,34.56266516073164,,34.56266516073164,,,,,
1778731200,79044.86,79474.41,78982.06,79451.63,437.35487,657.2835264285659,26.186112559599596,,,,,,,,,42.958248119309694,,,,,,,,
1778734800,79451.62,79998,79359.49,79809.16,850.16622,594.3360721428515,131.03302849538113,,,,,131.03302849538113,,131.03302849538113,,49.135275561913694,,,,,,,,
1778738400,79809.15,79953.35,79769.12,79804.71,301.13354,507.1231942857086,93.16138212948881,,,,,,,,,49.06405877872938,,,,,,,,
1778742000,79804.72,79937.59,79702.05,79745.98,480.32483,497.7603114285657,59.79842021300946,,,,,,,,,48.0737254187067,,,,,,,,
1778745600,79745.99,79936.98,79644.44,79821.56,652.77033,490.98776785713716,65.3767952588948,,,,,,,,,49.4867661472067,,,,,,,,
1778749200,79821.55,79905.99,79569.81,79635.52,445.75367,489.72047214285146,6.125189104959266,,,,,,,,,46.15717533452932,,,,,,,,
1778752800,79635.53,79756.98,79409.42,79570.01,384.95969,501.13024571428,-67.90506667034607,,,,,,,,,45.00879659586819,,,,,,,,
1778756400,79570.01,79600,79234,79258.27,362.97846,497.20009571428,-179.46217117598334,-179.46217117598334,,-179.46217117598334,,,,,,39.91905445446999,39.91905445446999,,39.91905445446999,,,,,
1778760000,79258.27,79775.02,79230.31,79767.11,526.41242,510.6376514285657,50.20535821207393,,,,,,,,,49.88157423372029,,,,,,,,
1778763600,79767.1,80059.71,79670.88,79701.73,1000.54213,546.5679199999943,29.53865160389861,,,,,,,,,48.762732072160276,,,,,,,,
1778767200,79701.73,81020,79561.52,80964.85,1882.78042,649.3616842857084,232.41148563798922,,,,,232.41148563798922,,232.41148563798922,,65.0656596280848,,,,,,,,
1778770800,80964.84,81332.23,80816.08,81301.23,2292.36231,786.7099714285656,134.42988695420928,,,,,,,,,67.9869635481221,,,,,,,,
1778774400,81301.22,81904.44,81080.25,81888.4,2732.81932,933.0513807142798,115.63481133997439,,,,,,,,,72.33569278646635,,,,,72.33569278646635,,72.33569278646635,
1778778000,81888.4,82048.13,81271,81668.48,1967.47911,1022.7026657142799,73.73530835391344,,,,,,,,,68.57812636148478,,,,,,,,
1778781600,81668.49,81949.15,81440.38,81581.99,1012.7972,1063.8056892857087,55.729461060999824,,,,,,,,,67.10182770471451,,,,,,,,
1778785200,81582,81718.73,81330.12,81419.74,566.84044,1043.568133571423,26.593728690316567,,,,,,,,,64.30517816355626,,,,,,,,
1778788800,81419.75,81590.19,81166.22,81412.04,471.62836,1055.7463349999944,-15.62901866880141,,,,,,,,,64.16849461318972,,,,,,,,
1778792400,81412.05,81526.08,81268.38,81396.61,292.07185,1042.299693571423,-52.48414687232377,,,,,,,,,63.875496731830324,,,,,,,,
1778796000,81396.61,81559.71,81335.48,81456,322.84736,1018.7337671428515,-42.05624287970896,,,,,,,,,64.54651393810924,,,,,,,,
1778799600,81456,81456,81059.93,81089.99,534.29082,1025.0578492857087,-194.65875233099104,-194.65875233099104,,-194.65875233099104,,,,,,57.462482697046326,,,,,,,,
1778803200,81090,81664.45,81068.52,81518.67,578.5498,1038.885714285709,75.224983076493,,,,,75.224983076493,75.224983076493,75.224983076493,,62.634954646078015,,,,,,,,
1778806800,81518.66,81612.73,81106.2,81131.01,538.82284,1051.4460271428518,-106.51869668476932,,,,,,,,,56.003024539588644,,,,,,,,
1778810400,81131,81350,80750,81299.14,829.4016,1073.088111428566,-14.950347668282724,,,,,,,,,58.0763212683004,,,,,,,,
1778814000,81299.14,81340.81,80930.82,81059.15,506.95135,1037.8316271428516,-92.14923260664146,,,,,,,,,54.15350618318687,,,,,,,,
1778817600,81059.15,81100,80709.09,80724.71,367.57246,929.6024871428516,-147.22431075228218,,,,,,,,,49.16923210155674,,,,,,,,
1778821200,80724.71,80882.45,80314,80360.01,1029.21412,839.3776164285658,-160.64544105024152,-160.64544105024152,-160.64544105024152,-160.64544105024152,,,,,,44.37303819482666,44.37303819482666,,44.37303819482666,,,,,
1778824800,80360.01,80644.5,80314.01,80580,815.53271,702.4285728571373,-72.8781207798034,,,,,,,,,47.68784181598342,,,,,,,,
1778828400,80580,81003.37,80559.88,80814.88,878.78211,624.6645014285658,-9.476660939295156,,,,,,,,,51.04229183334327,,,,,,,,
1778832000,80814.88,80822.95,80415.84,80638,538.63644,590.79587571428,-40.736482888818465,,,,,,,,,48.51910812800032,,,,,,,,
1778835600,80638,80670.51,80369,80489.8,471.66166,583.9973914285657,-68.91397651932012,,,,,,,,,46.44737396586342,,,,,,,,
1778839200,80489.81,80776.33,80407.6,80716.23,444.96934,582.09317571428,54.34955315044121,,,,,54.34955315044121,,54.34955315044121,,49.96285066826365,,,,,,,,
1778842800,80716.22,80750.56,80590.08,80628.53,250.99223,579.1589171428515,15.03321265072071,,,,,,,,,48.631264353217645,,,,,,,,
1778846400,80628.52,80635.44,80340.83,80385.11,535.00082,594.31273571428,-141.1617339219559,,,,,,,,,45.042951487439076,,,,,,,,
1778850000,80385.1,80385.11,78698.69,78758.59,3101.88518,777.7123328571371,-233.33333333334082,-233.33333333334082,,-233.33333333334082,,,,,,29.421359013142265,29.421359013142265,,29.421359013142265,,,,,
1778853600,78758.59,79353.32,78659,79150.37,1965.21031,876.7595121428513,-96.88045874370245,,,,,,,,,35.24678067175931,,,,,,,,
1778857200,79150.36,79369.36,79013.81,79150.27,606.4731,881.5916735714227,-66.20506504238665,,,,,,,,,35.24598101042207,,,,,,,,
1778860800,79150.26,79382.3,79131.01,79294.31,514.78679,859.1191871428513,-39.49987102573783,,,,,,,,,37.44738578198169,,,,,,,,
1778864400,79294.31,79504.83,79224,79460,478.80422,857.1086778571371,-10.540441074357142,,,,,-10.540441074357142,,-10.540441074357142,,39.97529279138109,,,,,,,,
1778868000,79460,79561.94,79170.47,79284,544.01093,869.71142571428,-14.517171102256393,,,,,,,,,38.20892358173137,,,,,,,,
1778871600,79284.01,79290,79051,79146.5,421.75884,826.3217628571372,-14.420799102583803,,,,,,,,,36.83937695452096,,,,,,,,
1778875200,79146.5,79217.07,79000,79123.12,224.44355,784.1011085714229,-71.33668514531006,,,,,,,,,36.599156717743284,,,,,,,,
1778878800,79123.13,79200,78911.42,78973.5,682.32127,770.0681914285658,-126.92155471169583,-126.92155471169583,,-126.92155471169583,,,,,,35.025148045912275,35.025148045912275,,35.025148045912275,,,,,
1778882400,78973.5,79145.44,78973.49,79107.38,347.86808,756.4418799999943,-47.93062388638608,,,,,,,,,37.61072070815147,,,,,,,,
1778886000,79107.38,79161.86,79077.96,79113.21,677.62104,771.1532642857086,-34.69527581425031,,,,,,,,,37.726932244824866,,,,,,,,
1778889600,79113.2,79227.77,79075.09,79111.92,314.0124,761.7991971428515,-13.712574080523208,,,,,,,,,37.71019423249723,,,,,,,,
1778893200,79111.92,79186.05,79010,79168,357.20294,769.3856764285657,108.58150456161984,,,,,108.58150456161984,,108.58150456161984,,38.977682838939145,,,,,38.977682838939145,,38.977682838939145,
1778896800,79168,79211.77,79080.1,79155.54,208.30505,746.0502642857087,83.50440455146729,,,,,,,,,38.78882784905579,,,,,,,,
1778900400,79155.55,79187.71,79059.77,79083.18,368.66241,550.8200664285658,-29.593661903397898,,,,,,,,,37.64800142404753,,,,,,,,
1778904000,79083.19,79129.71,78860,79035.26,321.76822,433.4313457142801,-165.77087232242465,,,,,,,,,36.874533364819676,,,,,,,,
1778907600,79035.25,79039.49,78933.63,79027.37,183.05543,403.1872264285658,-110.41053097099334,,,,,,,,,36.74069129062996,,,,,,,,
1778911200,79027.36,79047.94,78459.87,78648,632.26156,411.5782814285658,-230.113940814249,-230.113940814249,,-230.113940814249,,,,,,30.927871915935583,,,,,,,,
1778914800,78648,78651.63,78066,78369.77,1267.74437,467.93114928570867,-155.50888769228388,,,,,,,,,27.492460398633526,,,,,,,,
1778918400,78369.78,78530.52,78334.21,78426.56,379.04319,456.14773928570867,-90.35616615194263,,,,,,,,,29.220636434976825,,,,,,,,
1778922000,78426.55,78440.81,77906.1,78083.48,1104.4311,504.91004357142293,-119.27291606509422,,,,,,,,,25.297834558097435,,,,,,,,
1778925600,78083.47,78101.43,77640,77960,1759.70594,614.5716428571371,-107.38431680221493,,,,,,,,,24.046579310177037,24.046579310177037,,24.046579310177037,,,,,
1778929200,77959.99,78193.88,77959.99,78081.71,602.9198,608.9001092857086,-68.24963935803193,,,,,,,,,27.835375509119615,,,,,,,,
1778932800,78080.46,78133.38,77918.62,78007.23,791.53177,640.5903728571371,-66.18872899807057,,,,,,,,,26.949440726262353,,,,,,,,
1778936400,78007.24,78014.6,77833.4,78014.6,830.86287,651.5362178571371,-53.22372304374157,,,,,,,,,27.196368655048275,,,,,,,,
1778940000,78014.6,78346,77895.2,78130.55,729.04785,681.1816071428515,19.640566028894654,,,,,,,,,31.140045738167913,,,,,,,,
1778943600,78130.55,78285,78078.22,78238.67,332.91477,679.4467378571372,160.73158264265172,,,,,160.73158264265172,,160.73158264265172,,34.69252200395407,,,,,,,,
1778947200,78238.68,78364.65,78119.72,78205.96,328.10255,688.0037021428515,88.79515978704548,,,,,,,,,34.1190391500171,,,,,,,,
1778950800,78205.96,78320.41,78199,78201.5,350.20669,686.6854364285656,64.58233292271775,,,,,,,,,34.03642252118321,,,,,,,,
1778954400,78201.5,78327.75,78142.99,78229.81,310.63405,685.8901385714228,67.0935936183851,,,,,,,,,35.110498026453,,,,,,,,
1778958000,78229.82,78314.69,78204.22,78259.66,271.10252,692.1792164285656,81.05708154043067,,,,,,,,,36.2884775566407,,,,,,,,
1778961600,78259.67,78318.94,78201.42,78261,194.3429,660.8993121428513,85.80661777328598,,,,,,,,,36.344343283292034,,,,,,,,
1778965200,78261,78308.33,78206.85,78265.73,237.27188,587.2941342857084,87.71843122342732,,,,,,,,,36.555818895510335,,,,,36.555818895510335,,36.555818895510335,
1778968800,78265.73,78279.28,78171.02,78186.25,128.79242,569.4190792857083,-105.83308641976825,,,,,,,,,34.48278220760719,,,,,,,,
1778972400,78186.25,78267.46,78125.32,78148.05,128.93924,499.74108928570837,-132.88969884401428,,,,,,,,,33.49949823336898,,,,,,,,
1778976000,78148.05,78243.19,77812,77945.85,311.59646,396.30469785713694,-201.98753057079836,-201.98753057079836,-201.98753057079836,-201.98753057079836,,,,,,28.81560603163264,,,,,,,,
1778979600,77945.85,78114,77721.19,77725.71,516.53667,390.13447428570845,-162.95926267346238,,,,,,,,,24.75706259582377,24.75706259582377,,24.75706259582377,,,,,
1778983200,77725.72,77938,77725.71,77895.51,256.64293,351.92812857142275,-62.70426739533063,,,,,,,,,32.63804780485722,,,,,,,,
1778986800,77895.5,78079.3,77888,78028.88,200.15322,306.8774392857085,0.39851317552582466,,,,,,,,,38.12040562723958,,,,,,,,
1778990400,78028.88,78203.93,78003.35,78158.09,375.99093,281.659087857137,72.0979629983588,,,,,,,,,42.96355455231654,,,,,,,,
1778994000,78158.08,78323.96,78102.42,78121.41,258.98839,276.37863214285136,62.1796339472202,,,,,,,,,41.95956492545987,,,,,,,,
1778997600,78121.41,78204.01,78017,78104.8,136.86954,262.7191314285656,59.160647895734535,,,,,,,,,41.48677987413615,,,,,,,,
1779001200,78104.79,78208.69,78053.79,78180.01,180.24659,250.5791242857085,78.89570459569373,,,,,,,,,44.53430875085307,,,,,,,,
1779004800,78180,78200.91,78033.01,78089.8,117.37418,236.77484785713705,6.932460400770914,,,,,,,,,41.72709332876646,,,,,,,,
1779008400,78089.8,78293.97,78073.52,78249.33,196.43485,231.44144285713705,144.25129589496484,,,,,,,,,47.972829031322284,,,,,,,,
1779012000,78249.33,78599.99,78249.03,78465.99,564.92985,257.91193928570846,194.66902958645636,,,,,194.66902958645636,,194.66902958645636,,55.02340437290516,,,,,55.02340437290516,,55.02340437290516,
1779015600,78465.99,78473.82,78289,78415.99,257.4445,259.3528407142799,98.6902323866154,,,,,,,,,53.23060497620192,,,,,,,,
1779019200,78415.99,78550,78333.8,78364.83,254.43689,268.32744571427986,51.15864527628422,,,,,,,,,51.38570930988483,,,,,,,,
1779022800,78364.83,78364.83,78173.15,78202.91,260.27625,277.70866071427986,-45.36579832618725,,,,,,,,,45.956774896188094,,,,,,,,
1779026400,78202.91,78217.33,77850,78051.51,397.56893,283.8495514285656,-107.67960148736259,-107.67960148736259,,-107.67960148736259,,,,,,41.537760829403865,,,,,,,,
1779030000,78051.51,78119.42,77920.76,78051.41,203.63392,261.4993549999941,-101.29870911805932,,,,,,,,,41.53491998121212,,,,,,,,
1779033600,78051.42,78193.66,78025.23,78034.36,142.87987,253.3734221428513,-79.20463932383797,,,,,,,,,41.01980099060818,41.01980099060818,,41.01980099060818,,,,,
1779037200,78034.37,78092.44,77856.69,78089.98,296.4389,260.25097071427984,-41.68188273484299,,,,,,,,,43.48226676363209,,,,,,,,
1779040800,78089.99,78271.59,78014.33,78268.05,172.43416,245.71120142856557,71.30511238528499,,,,,,,,,50.59418127060601,,,,,,,,
1779044400,78268.04,78468.46,78209.96,78415.3,225.32283,243.3065185714227,146.1627655190084,,,,,146.1627655190084,,146.1627655190084,,55.57270819896732,,,,,55.57270819896732,,55.57270819896732,
1779048000,78415.29,78435.32,78248.8,78277.36,205.39109,248.20091499999415,55.62321921547428,,,,,,,,,50.44460145489873,,,,,,,,
1779051600,78277.36,78485.36,78243.5,78405.72,293.90051,256.31905214285126,89.16611950097465,,,,,,,,,54.63928813283409,,,,,,,,
1779055200,78405.72,78414.16,77830,77997.24,585.78673,289.7770914285656,-97.34659665963525,,,,,,,,,42.35304806474135,,,,,,,,
1779058800,77997.24,78008.18,76735.16,77457.67,2031.42401,420.8477457142799,-185.55694263083024,-185.55694263083024,,-185.55694263083024,,,,,,32.088764503026766,,,,,,,,
1779062400,77457.67,77477.99,76916.6,77209.95,1062.83033,456.41206571427983,-137.47209966260425,,,,,,,,,28.655198845551865,,,,,,,,
1779066000,77209.95,77291.54,76744.95,77109.22,771.47833,493.128767857137,-97.85689067695849,,,,,,,,,27.372599963770426,,,,,,,,
1779069600,77109.21,77222.03,76707.61,76835.41,544.67309,513.8599249999942,-98.60119073027958,,,,,,,,,24.20153268769853,24.20153268769853,,24.20153268769853,,,,,
1779073200,76835.41,77030.42,76817.14,76924.65,509.0298,531.6280357142799,-72.20448681506295,,,,,,,,,27.163192991043857,,,,,,,,
1779076800,76924.66,77069.77,76772.01,77038.49,354.48166,528.5503735714227,-43.198643010268555,,,,,,,,,30.873739607221438,,,,,,,,
1779080400,77038.49,77080.93,76884.33,76931.4,586.83852,555.9221307142799,-58.78674634313903,,,,,,,,,29.35857213756678,,,,,,,,
1779084000,76931.4,76967.8,76583.33,76912.52,621.71728,590.1248028571371,-51.14497015059091,,,,,,,,,29.08754286982601,,,,,,,,
1779087600,76912.53,77089.29,76771.53,77073.69,1139.6298,650.3527242857084,77.69113548024812,,,,,,,,,34.63499378419347,,,,,,,,
1779091200,77073.69,77181.88,76890.34,77040.42,562.21651,678.1943207142798,68.29027797853556,,,,,,,,,34.0429532512963,,,,,,,,
1779094800,77040.43,77048.14,76877.17,76933.16,365.74952,688.2247985714228,-49.94806926167893,,,,,,,,,32.13576051420425,,,,,,,,
1779098400,76933.17,76957.35,76716.99,76764.74,432.20236,704.4256035714227,-157.66521909983,-157.66521909983,-157.66521909983,-157.66521909983,,,,,,29.354845548972037,,,,,,,,
1779102000,76764.75,77403.48,76668.58,77285.83,692.38548,732.88881571428,161.53212520590557,,,,,,,,,45.165695740320736,,,,,,,,
1779105600,77285.83,77800,77275.96,77639.98,980.76582,761.1016078571372,172.50123391484337,,,,,172.50123391484337,,172.50123391484337,,52.883672511130115,,,,,52.883672511130115,,52.883672511130115,
1779109200,77639.99,77639.99,76695.31,76937.7,1116.5633,695.7544142857085,-50.56466060905381,,,,,,,,,40.66163299586449,,,,,,,,
1779112800,76937.7,76954.25,76230.02,76393.65,2158.59337,774.0232028571371,-145.97789342749974,,,,,,,,,34.08887118556336,,,,,,,,
1779116400,76393.66,76485.29,76051,76409.46,1960.17489,858.9300999999942,-100.54307326008102,,,,,,,,,34.420619045118414,,,,,,,,
1779120000,76409.46,76665.68,76218,76410.01,1252.9383,909.5204721428514,-72.82246165977242,,,,,,,,,34.43298279782273,,,,,,,,
1779123600,76410,76757.21,76366.13,76706.39,450.87486,905.3665478571371,-20.17439000114907,,,,,,,,,40.899159143437636,,,,,,,,
1779127200,76706.38,76706.38,76144.24,76252.5,779.57136,935.7300978571371,-79.62134024150048,,,,,,,,,35.17759618767985,,,,,,,,
1779130800,76252.01,76995,76235,76928,812.47229,951.84679571428,97.36077399642751,,,,,,,,,47.04971034527323,,,,,,,,
1779134400,76928,77182.14,76874.73,76909.92,463.85785,940.5711221428513,95.24500696031865,,,,,,,,,46.80263410478133,,,,,,,,
1779138000,76909.92,77174.23,76800,77103.05,491.7356,894.2929649999942,105.26755031909148,,,,,105.26755031909148,,105.26755031909148,,49.83321774172586,,,,,,,,
1779141600,77103.04,77222.79,76937.19,77078.22,359.68174,879.8261957142798,76.55332167521733,,,,,,,,,49.44322671587036,,,,,,,,
1779145200,77078.22,77160.79,76948.8,77001.87,275.05472,873.3479957142799,45.9377209313771,,,,,,,,,48.19426801835261,,,,,,,,
1779148800,77001.88,77414.62,76955.99,77140.87,556.43712,882.2219071428515,78.16004251279693,,,,,,,,,50.63891637769501,,,,,50.63891637769501,,50.63891637769501,
1779152400,77140.86,77156.2,76667,76667.01,769.46148,887.72733571428,-170.7035056165276,-170.7035056165276,,-170.7035056165276,,,,,,43.16144890216515,,,,,,,,
1779156000,76667.01,76997.33,76487.83,76617.47,469.02583,851.1744792857086,-122.16868561402869,,,,,,,,,42.45562557252001,42.45562557252001,42.45562557252001,42.45562557252001,,,,,
1779159600,76617.46,76867.23,76586.11,76787.11,211.83571,786.5510799999942,-44.111870163013386,,,,,,,,,45.72849588527306,,,,,,,,
1779163200,76787.1,76943.75,76700,76927.25,239.72033,649.4887199999941,15.203838775893198,,,,,,,,,48.342337149637274,,,,,,,,
1779166800,76927.25,77000,76644.98,76911.24,392.43215,537.5070957142799,20.789483038161276,,,,,,,,,48.057574450133814,,,,,,,,
1779170400,76911.25,77108.68,76886.13,77029.4,386.11356,475.591042857137,70.21674260410866,,,,,,,,,50.380685917804705,,,,,,,,
1779174000,77029.41,77278.57,76974.72,77233.69,490.1935,478.3995171428513,142.99809044108497,,,,,142.99809044108497,,142.99809044108497,,54.19504514631667,,,,,54.19504514631667,,54.19504514631667,
1779177600,77233.68,77317.02,76972.96,77048.71,465.92336,455.9960885714227,52.13867388289487,,,,,,,,,50.41584222284911,,,,,,,,
1779181200,77048.72,77074.05,76709.29,76818.8,385.08727,425.46858714285133,-82.04301075269942,,,,,,,,,46.111854825145514,,,,,,,,
1779184800,76818.8,77103.97,76704,77041.87,464.38738,425.50641071427987,27.070063257721518,,,,,,,,,50.52508902414065,,,,,,,,
1779188400,77041.87,77076.53,76633.83,76714.62,430.29111,421.11751857142275,-127.67126598567764,,,,,,,,,44.7367809012967,,,,,,,,
1779192000,76714.61,76982.89,76650.06,76940.21,257.11004,413.79096857142275,-18.11480008885302,,,,,,,,,49.068459621461066,,,,,,,,
1779195600,76940.2,77048.72,76596,76872.75,906.63403,458.90377642856566,-40.20741122715404,,,,,,,,,47.860347933403304,,,,,,,,
1779199200,76872.74,77023.75,76144.71,76392.43,1426.24149,521.0326599999943,-179.48153582784968,-179.48153582784968,,-179.48153582784968,,,,,,40.25979426919882,40.25979426919882,,40.25979426919882,,,,,
1779202800,76392.43,76675.76,76337.97,76521.23,773.78391,521.3414049999943,-85.57890043192745,,,,,,,,,42.879377408517065,,,,,,,,
1779206400,76521.24,76911,76407.72,76894.59,568.91388,528.47626571428,43.58202714174101,,,,,,,,,49.75699030048018,,,,,,,,
1779210000,76894.59,77015.41,76759.39,76856.76,442.15826,544.9278764285657,44.92317433885136,,,,,,,,,49.11174713009888,,,,,,,,
1779213600,76856.76,76947.2,76744.8,76803.28,282.19478,547.96176571428,19.134780299236667,,,,,,,,,48.16091513993841,,,,,,,,
1779217200,76803.28,77065.8,76765.14,76818.74,341.73224,544.3403435714229,33.977753652363724,,,,,,,,,48.47149174962861,,,,,,,,
1779220800,76818.73,77040.24,76818.73,77022.23,147.68289,527.3095814285658,102.01875488407829,,,,,102.01875488407829,,102.01875488407829,,52.50495400175795,,,,,52.50495400175795,,52.50495400175795,
1779224400,77022.22,77040.83,76973.76,76982.34,185.29058,505.5308014285657,84.61446164654303,,,,,,,,,51.6514248062996,,,,,,,,
1779228000,76982.34,76982.34,76642.95,76712.21,233.07768,488.8989671428515,-127.37188705010438,-127.37188705010438,,-127.37188705010438,,,,,,46.17701370460036,,,,,,,,
1779231600,76712.22,76980.07,76670.52,76834.36,199.1312,475.61639071428004,-22.408707924536053,,,,,,,,,48.81864509337517,,,,,,,,
1779235200,76834.36,76896.5,76516.74,76788.83,236.25061,459.32090714285147,-48.723045273364654,,,,,,,,,47.875440150174796,,,,,,,,
1779238800,76788.83,76922.46,76536.59,76820.98,358.53384,454.1953878571372,-26.211877777311752,,,,,,,,,48.630178491914336,,,,,,,,
1779242400,76820.98,76909.62,76600,76690.42,293.25018,456.7768264285658,-102.02153769096988,,,,,,,,,45.73411461944671,45.73411461944671,,45.73411461944671,,,,,
1779246000,76690.42,76829.61,76604.99,76723.54,673.76637,440.14342214285153,-63.0459502765508,,,,,,,,,46.602845494614485,,,,,,,,
1779249600,76723.55,76836.82,76692,76780.37,365.31048,364.3626357142801,22.332483560558632,,,,,,,,,48.137064881951055,,,,,,,,
1779253200,76780.37,77320,76780.37,77196.99,973.23466,378.6091178571372,232.87279557272075,,,,,232.87279557272075,,232.87279557272075,,57.72635017365656,,,,,,,,
1779256800,77196.99,77422,77179.93,77414.11,528.12463,375.6955999999944,149.21807209302992,,,,,,,,,61.70068583974324,,,,,,,,
1779260400,77414.1,77472.21,77241.13,77282.64,351.42212,369.2144471428515,73.95692775189352,,,,,,,,,58.13653977396007,,,,,,,,
1779264000,77282.65,77635.52,77210.33,77458.04,548.89961,388.26479214285155,85.2850546348171,,,,,,,,,61.34474167523446,,,,,,,,
1779267600,77458.05,77543.59,77365.94,77485.13,360.90275,389.6341142857087,77.91679598067482,,,,,,,,,61.83125921465128,,,,,,,,
1779271200,77485.14,77663,77485.14,77517.45,409.79863,408.35666714285156,75.7090492904167,,,,,,,,,62.43866368906704,,,,,,,,
1779274800,77517.46,77569.1,77328.2,77382.49,362.81092,421.03669142856586,-6.372479175396124,,,,,,,,,58.26877517044113,,,,,,,,
1779278400,77382.5,77748.05,77365.52,77617.26,377.41047,431.3461764285658,141.66684057848784,,,,,141.66684057848784,141.66684057848784,141.66684057848784,,62.90921440698709,,,,,62.90921440698709,,62.90921440698709,
1779282000,77617.26,77650.62,76968.05,77204.61,682.21238,465.8519749999944,-128.3567117293831,-128.3567117293831,,-128.3567117293831,,,,,,51.97023984105215,51.97023984105215,,51.97023984105215,,,,,
